Trajectory_ID,Order,Latitude,Longitude,Latitude_2,Longitude_2,Bearing,Type
5,71,35.264164,-59.44234,35.26443,-59.440907,77.19152048528395,Tanker
5,78,35.26443,-59.440907,35.264267,-59.44038,110.7470786309766,Tanker
5,81,35.264267,-59.44038,35.26421,-59.43961,95.18020844612164,Tanker
5,85,35.26421,-59.43961,,,,Tanker
16,0,35.262726,-59.45561,35.262844,-59.455597,5.14019152446815,Tanker
16,1,35.262844,-59.455597,35.26227,-59.456055,213.08457835093222,Tanker
16,11,35.26227,-59.456055,35.262074,-59.455967,159.86702137877307,Tanker
16,15,35.262074,-59.455967,35.262074,-59.456726,270.0002190918685,Tanker
16,19,35.262074,-59.456726,35.26225,-59.45689,322.7344542799138,Tanker
16,21,35.26225,-59.45689,35.26241,-59.456158,75.01327157445081,Tanker
16,26,35.26241,-59.456158,35.262318,-59.456226,211.11152837362783,Tanker
16,30,35.262318,-59.456226,35.26241,-59.456177,23.50343949660811,Tanker
16,31,35.26241,-59.456177,35.262444,-59.45644,278.99693250516026,Tanker
16,35,35.262444,-59.45644,35.26292,-59.456676,337.96067775717006,Tanker
16,41,35.26292,-59.456676,35.263287,-59.4564,31.55195786691121,Tanker
16,45,35.263287,-59.4564,35.26356,-59.45663,325.47601895612706,Tanker
16,49,35.26356,-59.45663,35.263824,-59.456223,51.53547139232876,Tanker
16,55,35.263824,-59.456223,35.263844,-59.456726,272.788091137627,Tanker
16,60,35.263844,-59.456726,35.264256,-59.45664,9.672212663673463,Tanker
16,65,35.264256,-59.45664,35.264225,-59.456512,106.5212335108414,Tanker
16,67,35.264225,-59.456512,35.264786,-59.456608,352.0460882610274,Tanker
16,74,35.264786,-59.456608,,,,Tanker
20,0,35.26259,-59.455517,35.26259,-59.455338,89.99994832997419,Tanker
20,1,35.26259,-59.455338,35.26259,-59.45518,89.9999543915261,Tanker
20,2,35.26259,-59.45518,35.26259,-59.45499,89.9999451533181,Tanker
20,3,35.26259,-59.45499,35.262592,-59.454784,89.31869929819061,Tanker
20,4,35.262592,-59.454784,35.262592,-59.454525,89.99992523621427,Tanker
20,5,35.262592,-59.454525,35.262592,-59.454254,89.99992177223066,Tanker
20,6,35.262592,-59.454254,35.262592,-59.45404,89.9999382262285,Tanker
20,7,35.262592,-59.45404,35.262596,-59.45383,88.6635882850303,Tanker
20,8,35.262596,-59.45383,35.262596,-59.453632,89.99994284480948,Tanker
20,9,35.262596,-59.453632,35.262596,-59.453247,89.99988886519714,Tanker
20,11,35.262596,-59.453247,35.2626,-59.452847,89.29820801054603,Tanker
20,13,35.2626,-59.452847,35.2626,-59.45264,89.9999402472755,Tanker
20,14,35.2626,-59.45264,35.2626,-59.4523,89.99990185452316,Tanker
20,16,35.2626,-59.4523,35.2626,-59.452087,89.99993851459499,Tanker
20,17,35.2626,-59.452087,35.262604,-59.451595,89.42937956117271,Tanker
20,19,35.262604,-59.451595,35.262604,-59.451385,89.99993938024647,Tanker
20,20,35.262604,-59.451385,35.262604,-59.451046,89.99990214369996,Tanker
20,22,35.262604,-59.451046,,,,Tanker
28,0,35.26253,-59.45578,35.262,-59.456448,225.82241282098488,Tanker
28,7,35.262,-59.456448,35.2616,-59.45615,148.6873718862172,Tanker
28,11,35.2616,-59.45615,35.26144,-59.45627,211.48309241935107,Tanker
28,14,35.26144,-59.45627,35.261303,-59.45587,112.75596024559866,Tanker
28,21,35.261303,-59.45587,35.261135,-59.45628,243.3513829042308,Tanker
28,24,35.261135,-59.45628,35.26135,-59.456665,304.36918931330865,Tanker
28,27,35.26135,-59.456665,35.261086,-59.45665,177.34373901281538,Tanker
28,32,35.261086,-59.45665,35.26134,-59.456696,351.5883446056451,Tanker
28,35,35.26134,-59.456696,35.261448,-59.45631,71.08524632821889,Tanker
28,42,35.261448,-59.45631,35.261364,-59.456554,247.1389087837159,Tanker
28,46,35.261364,-59.456554,35.261494,-59.456635,333.03490812019,Tanker
28,49,35.261494,-59.456635,35.26138,-59.456554,149.8792364551939,Tanker
28,51,35.26138,-59.456554,35.261482,-59.456493,26.026924219056298,Tanker
28,53,35.261482,-59.456493,35.261776,-59.45683,316.89507017092376,Tanker
28,59,35.261776,-59.45683,35.261856,-59.456287,79.77170201109635,Tanker
28,65,35.261856,-59.456287,35.261974,-59.45633,343.4298507340799,Tanker
28,69,35.261974,-59.45633,35.26202,-59.456833,276.39070807261436,Tanker
28,74,35.26202,-59.456833,,,,Tanker
32,0,35.262524,-59.455585,35.262463,-59.45517,100.20488216001337,Tanker
32,4,35.262463,-59.45517,35.262375,-59.455326,235.36081060828315,Tanker
32,6,35.262375,-59.455326,35.26246,-59.454914,75.81965059501908,Tanker
32,11,35.26246,-59.454914,35.26208,-59.454998,190.23138033609717,Tanker
32,17,35.26208,-59.454998,35.26175,-59.45532,218.54537344446857,Tanker
32,21,35.26175,-59.45532,35.261925,-59.454926,61.45508676358611,Tanker
32,25,35.261925,-59.454926,35.262104,-59.455017,337.45656117066625,Tanker
32,28,35.262104,-59.455017,35.261448,-59.45526,196.8286411470733,Tanker
32,34,35.261448,-59.45526,35.261326,-59.454914,113.35605770411718,Tanker
32,41,35.261326,-59.454914,35.26108,-59.45488,173.56119998720078,Tanker
32,44,35.26108,-59.45488,35.26097,-59.45453,111.05180579698288,Tanker
32,50,35.26097,-59.45453,35.261147,-59.45431,45.423519315570616,Tanker
32,53,35.261147,-59.45431,35.261154,-59.454468,273.1057935669895,Tanker
32,55,35.261154,-59.454468,35.26071,-59.454807,211.94086359243292,Tanker
32,59,35.26071,-59.454807,35.260616,-59.455273,256.1236115014916,Tanker
32,63,35.260616,-59.455273,35.26028,-59.45576,229.80375425799332,Tanker
32,72,35.26028,-59.45576,35.260433,-59.45569,20.484618179916538,Tanker
32,74,35.260433,-59.45569,,,,Tanker
42,0,35.26258,-59.45541,35.262585,-59.45516,88.59678546273119,Tanker
42,1,35.262585,-59.45516,35.262676,-59.4547,76.3806120354426,Tanker
42,3,35.262676,-59.4547,35.262608,-59.45438,104.5876833478988,Tanker
42,5,35.262608,-59.45438,35.262585,-59.454273,104.74884721452281,Tanker
42,6,35.262585,-59.454273,35.26263,-59.453995,78.78666737593852,Tanker
42,8,35.26263,-59.453995,35.26261,-59.45358,93.37770503647914,Tanker
42,10,35.26261,-59.45358,35.26253,-59.453365,114.49910923346636,Tanker
42,11,35.26253,-59.453365,35.262516,-59.453033,92.95629972745394,Tanker
42,13,35.262516,-59.453033,35.26258,-59.452923,54.52771567284651,Tanker
42,14,35.26258,-59.452923,35.262592,-59.452633,87.09876442582686,Tanker
42,16,35.262592,-59.452633,35.262604,-59.45241,86.22936171270436,Tanker
42,17,35.262604,-59.45241,35.26265,-59.45206,80.85583337803723,Tanker
42,19,35.26265,-59.45206,35.26283,-59.45169,59.212997282570484,Tanker
42,22,35.26283,-59.45169,35.26282,-59.451214,91.47372559343717,Tanker
42,25,35.26282,-59.451214,35.26284,-59.450806,86.56423328566484,Tanker
42,28,35.26284,-59.450806,35.26295,-59.450428,70.38378977979227,Tanker
42,30,35.26295,-59.450428,35.26298,-59.450054,84.38916743678175,Tanker
42,32,35.26298,-59.450054,,,,Tanker
44,0,35.26258,-59.455433,35.26258,-59.455235,89.99994284482074,Tanker
44,1,35.26258,-59.455235,35.26258,-59.455006,89.99993389685045,Tanker
44,2,35.26258,-59.455006,35.262585,-59.454754,88.6079165365577,Tanker
44,3,35.262585,-59.454754,35.262585,-59.454517,89.99993158729342,Tanker
44,4,35.262585,-59.454517,35.262585,-59.45413,89.99988828788088,Tanker
44,6,35.262585,-59.45413,35.262585,-59.45395,89.99994804047651,Tanker
44,7,35.262585,-59.45395,35.262585,-59.453644,89.99991166905806,Tanker
44,9,35.262585,-59.453644,35.26259,-59.453266,89.07178223673765,Tanker
44,11,35.26259,-59.453266,35.26259,-59.452816,89.99987010192717,Tanker
44,13,35.26259,-59.452816,35.262592,-59.452564,89.44303087196613,Tanker
44,14,35.262592,-59.452564,35.262592,-59.452137,89.99987674119956,Tanker
44,16,35.262592,-59.452137,35.262596,-59.451736,89.29995739726928,Tanker
44,18,35.262596,-59.451736,35.262596,-59.45125,89.99985971006657,Tanker
44,20,35.262596,-59.45125,35.262596,-59.45103,89.99993649423277,Tanker
44,21,35.262596,-59.45103,35.2626,-59.45062,89.31531753673528,Tanker
44,23,35.2626,-59.45062,35.2626,-59.450306,89.9999093606038,Tanker
44,25,35.2626,-59.450306,35.2626,-59.450024,89.9999185974824,Tanker
44,27,35.2626,-59.450024,,,,Tanker
47,0,35.26259,-59.455475,35.26259,-59.45515,89.99990618477392,Tanker
47,2,35.26259,-59.45515,35.26259,-59.454937,89.99993851460255,Tanker
47,3,35.26259,-59.454937,35.262592,-59.454437,89.71917329732577,Tanker
47,5,35.262592,-59.454437,35.262596,-59.45386,89.51338996713577,Tanker
47,8,35.262596,-59.45386,35.2626,-59.45319,89.58088175974422,Tanker
47,11,35.2626,-59.45319,35.2626,-59.45252,89.99980659608491,Tanker
47,14,35.2626,-59.45252,35.262604,-59.45195,89.50741836483883,Tanker
47,17,35.262604,-59.45195,35.262604,-59.45143,89.99984989554366,Tanker
47,20,35.262604,-59.45143,35.262608,-59.45088,89.4895189678391,Tanker
47,23,35.262608,-59.45088,35.262615,-59.45007,89.3933712881252,Tanker
47,26,35.262615,-59.45007,35.262615,-59.44936,89.99979504955502,Tanker
47,29,35.262615,-59.44936,35.262615,-59.448685,89.99980515274797,Tanker
47,32,35.262615,-59.448685,35.26262,-59.448193,89.2867730759964,Tanker
47,35,35.26262,-59.448193,35.26262,-59.447536,89.99981034890914,Tanker
47,38,35.26262,-59.447536,35.262623,-59.44702,89.59188596309946,Tanker
47,41,35.262623,-59.44702,35.262627,-59.446423,89.5296795346186,Tanker
47,44,35.262627,-59.446423,35.26263,-59.445835,89.64181866526496,Tanker
47,47,35.26263,-59.445835,,,,Tanker
48,0,35.262615,-59.4555,35.26265,-59.454586,87.3146230128749,Tanker
48,5,35.26265,-59.454586,35.262608,-59.45407,95.69265187713643,Tanker
48,8,35.262608,-59.45407,35.262577,-59.453205,92.51294169605274,Tanker
48,12,35.262577,-59.453205,35.262573,-59.452667,90.52154879848331,Tanker
48,15,35.262573,-59.452667,35.262512,-59.451855,95.25644181959603,Tanker
48,19,35.262512,-59.451855,35.26265,-59.450504,82.86891390249252,Tanker
48,25,35.26265,-59.450504,35.262775,-59.449356,82.40388397354786,Tanker
48,31,35.262775,-59.449356,35.262756,-59.44869,92.00087782836135,Tanker
48,35,35.262756,-59.44869,35.262753,-59.447712,90.21496604969985,Tanker
48,40,35.262753,-59.447712,35.26266,-59.44688,97.79496607748808,Tanker
48,44,35.26266,-59.44688,35.262497,-59.44591,101.62899459801741,Tanker
48,49,35.262497,-59.44591,35.262455,-59.445065,93.48324961693004,Tanker
48,54,35.262455,-59.445065,35.26229,-59.443974,100.49323554679393,Tanker
48,59,35.26229,-59.443974,35.2624,-59.4431,81.23712800764372,Tanker
48,63,35.2624,-59.4431,35.26225,-59.44224,102.05764393032018,Tanker
48,67,35.26225,-59.44224,35.26221,-59.441624,94.54680067305583,Tanker
48,70,35.26221,-59.441624,35.26216,-59.44087,94.64282836960098,Tanker
48,74,35.26216,-59.44087,,,,Tanker
60,0,35.262753,-59.455532,35.262844,-59.4554,49.82505389720501,Tanker
60,1,35.262844,-59.4554,35.2626,-59.45506,131.31267269989337,Tanker
60,4,35.2626,-59.45506,35.262722,-59.454723,66.08884142769307,Tanker
60,7,35.262722,-59.454723,35.26252,-59.454254,117.8110875313672,Tanker
60,12,35.26252,-59.454254,35.26274,-59.453777,60.53951296074888,Tanker
60,15,35.26274,-59.453777,35.262737,-59.45312,90.3202238217284,Tanker
60,20,35.262737,-59.45312,35.262447,-59.4529,148.224829599325,Tanker
60,23,35.262447,-59.4529,35.261845,-59.451313,114.91781032357068,Tanker
60,35,35.261845,-59.451313,35.261986,-59.45106,55.68465174085742,Tanker
60,38,35.261986,-59.45106,35.26149,-59.450787,155.7999574846117,Tanker
60,42,35.26149,-59.450787,35.261356,-59.44972,98.74354398397242,Tanker
60,49,35.261356,-59.44972,35.261723,-59.448795,64.08421231280568,Tanker
60,57,35.261723,-59.448795,35.2616,-59.44782,98.78253377649816,Tanker
60,66,35.2616,-59.44782,35.262005,-59.447124,54.524148436223584,Tanker
60,71,35.262005,-59.447124,35.262,-59.446426,90.50244067052199,Tanker
60,75,35.262,-59.446426,35.261593,-59.446217,157.25185740091786,Tanker
60,78,35.261593,-59.446217,35.261578,-59.44505,90.90152031847884,Tanker
60,85,35.261578,-59.44505,,,,Tanker
77,0,35.262676,-59.45545,35.262466,-59.455067,123.88188416187427,Tanker
77,3,35.262466,-59.455067,35.262604,-59.454517,72.91803609494514,Tanker
77,8,35.262604,-59.454517,35.262814,-59.454365,30.5830545219859,Tanker
77,11,35.262814,-59.454365,35.262695,-59.453922,108.21045898400945,Tanker
77,14,35.262695,-59.453922,35.262985,-59.453403,55.61469651436386,Tanker
77,18,35.262985,-59.453403,35.262737,-59.453053,130.95143688337737,Tanker
77,21,35.262737,-59.453053,35.26268,-59.452366,95.80195569933619,Tanker
77,27,35.26268,-59.452366,35.262924,-59.451527,70.3950651151078,Tanker
77,32,35.262924,-59.451527,35.262585,-59.45109,133.5331497030778,Tanker
77,36,35.262585,-59.45109,35.26277,-59.45015,76.44793059348245,Tanker
77,44,35.26277,-59.45015,35.26327,-59.44942,50.0081105369631,Tanker
77,50,35.26327,-59.44942,35.263126,-59.449017,113.63500911446476,Tanker
77,53,35.263126,-59.449017,35.26331,-59.44862,60.41926615186287,Tanker
77,56,35.26331,-59.44862,35.263084,-59.447952,112.50665991503735,Tanker
77,61,35.263084,-59.447952,35.263035,-59.44575,91.56047042139897,Tanker
77,76,35.263035,-59.44575,35.263264,-59.44537,53.5703896484892,Tanker
77,80,35.263264,-59.44537,35.263195,-59.444828,98.86179152497732,Tanker
77,85,35.263195,-59.444828,,,,Tanker
82,0,35.262604,-59.45546,35.262608,-59.45306,89.8823554269369,Tanker
82,18,35.262608,-59.45306,35.262875,-59.452175,69.72088733622695,Tanker
82,25,35.262875,-59.452175,35.263237,-59.451794,40.674517091466726,Tanker
82,29,35.263237,-59.451794,35.262726,-59.450684,119.41460041007701,Tanker
82,37,35.262726,-59.450684,35.26292,-59.450123,67.04610560201542,Tanker
82,41,35.26292,-59.450123,35.26285,-59.449665,100.60206498777217,Tanker
82,44,35.26285,-59.449665,35.263165,-59.448994,60.10327542684388,Tanker
82,50,35.263165,-59.448994,35.262966,-59.448746,134.50125946216133,Tanker
82,53,35.262966,-59.448746,35.26296,-59.447895,90.49448806605585,Tanker
82,58,35.26296,-59.447895,35.263172,-59.44717,70.29600194824059,Tanker
82,62,35.263172,-59.44717,35.262745,-59.445984,113.79433906364176,Tanker
82,69,35.262745,-59.445984,35.263077,-59.444626,73.33102985838224,Tanker
82,78,35.263077,-59.444626,35.262802,-59.44409,122.14329176345962,Tanker
82,81,35.262802,-59.44409,35.26282,-59.44292,88.92023083593716,Tanker
82,88,35.26282,-59.44292,35.263126,-59.442184,63.01495299675361,Tanker
82,93,35.263126,-59.442184,35.262947,-59.441788,118.96880721572171,Tanker
82,96,35.262947,-59.441788,35.26309,-59.441498,58.87147919919744,Tanker
82,98,35.26309,-59.441498,,,,Tanker
88,0,35.26258,-59.455387,35.26258,-59.455204,89.99994717388671,Tanker
88,1,35.26258,-59.455204,35.26258,-59.455036,89.99995150415839,Tanker
88,2,35.26258,-59.455036,35.262585,-59.454845,88.16363284250178,Tanker
88,3,35.262585,-59.454845,35.262585,-59.45461,89.9999321637107,Tanker
88,4,35.262585,-59.45461,35.262585,-59.454346,89.99992379308964,Tanker
88,5,35.262585,-59.454346,35.26259,-59.454075,88.70547136284443,Tanker
88,6,35.26259,-59.454075,35.26259,-59.453823,89.99992725645006,Tanker
88,7,35.26259,-59.453823,35.26259,-59.45363,89.99994428861868,Tanker
88,8,35.26259,-59.45363,35.26259,-59.45346,89.99995092726766,Tanker
88,9,35.26259,-59.45346,35.26259,-59.453274,89.99994630884373,Tanker
88,10,35.26259,-59.453274,35.262592,-59.45305,89.37343214749643,Tanker
88,11,35.262592,-59.45305,35.262592,-59.452824,89.99993476236659,Tanker
88,12,35.262592,-59.452824,35.262592,-59.45261,89.9999382262285,Tanker
88,13,35.262592,-59.45261,35.262592,-59.452423,89.99994602069722,Tanker
88,14,35.262592,-59.452423,35.262596,-59.45225,88.37792901177164,Tanker
88,15,35.262596,-59.45225,35.262596,-59.452076,89.99994977223434,Tanker
88,16,35.262596,-59.452076,35.262596,-59.45191,89.99995208283423,Tanker
88,17,35.262596,-59.45191,,,,Tanker
91,0,35.26254,-59.455597,35.262997,-59.454906,50.99296844062428,Tanker
91,6,35.262997,-59.454906,35.26276,-59.453842,105.25868603061508,Tanker
91,12,35.26276,-59.453842,35.263184,-59.453503,33.13735045091482,Tanker
91,15,35.263184,-59.453503,35.26355,-59.45271,60.522043651852755,Tanker
91,20,35.26355,-59.45271,35.263515,-59.45178,92.63874433739727,Tanker
91,25,35.263515,-59.45178,35.26372,-59.45096,72.9760499555037,Tanker
91,30,35.26372,-59.45096,35.26404,-59.45061,41.76630674316124,Tanker
91,33,35.26404,-59.45061,35.263958,-59.450344,110.68400796989835,Tanker
91,35,35.263958,-59.450344,35.26416,-59.449665,69.98030927826312,Tanker
91,41,35.26416,-59.449665,35.264503,-59.449512,20.01209086888025,Tanker
91,45,35.264503,-59.449512,35.26407,-59.449158,146.27562909669882,Tanker
91,51,35.26407,-59.449158,35.263744,-59.448093,110.55052337639086,Tanker
91,58,35.263744,-59.448093,35.264217,-59.44789,19.311528917764463,Tanker
91,62,35.264217,-59.44789,35.26428,-59.44656,86.67937285831738,Tanker
91,71,35.26428,-59.44656,35.26387,-59.44611,138.13450080196367,Tanker
91,76,35.26387,-59.44611,35.26388,-59.445232,89.20056983134145,Tanker
91,82,35.26388,-59.445232,35.26425,-59.444653,51.95135726971324,Tanker
91,85,35.26425,-59.444653,,,,Tanker
95,0,35.26254,-59.455658,35.262547,-59.455624,75.8479945077259,Tanker
95,1,35.262547,-59.455624,35.262573,-59.455505,75.01942163642644,Tanker
95,2,35.262573,-59.455505,35.26266,-59.45551,357.3133038853453,Tanker
95,3,35.26266,-59.45551,35.26265,-59.455517,209.7505528904758,Tanker
95,4,35.26265,-59.455517,35.26261,-59.455612,242.72118869608133,Tanker
95,5,35.26261,-59.455612,35.26254,-59.455708,228.23443646678766,Tanker
95,6,35.26254,-59.455708,35.2625,-59.455784,237.1946920191304,Tanker
95,7,35.2625,-59.455784,35.26252,-59.45573,65.60100266343733,Tanker
95,8,35.26252,-59.45573,35.26259,-59.45564,46.39184291960555,Tanker
95,9,35.26259,-59.45564,35.262623,-59.455547,66.51130010805446,Tanker
95,10,35.262623,-59.455547,35.2627,-59.455517,17.64702072689579,Tanker
95,11,35.2627,-59.455517,35.262672,-59.45549,141.78477525045207,Tanker
95,12,35.262672,-59.45549,35.262547,-59.455547,200.42185609829218,Tanker
95,14,35.262547,-59.455547,35.262436,-59.45567,222.1384422119134,Tanker
95,16,35.262436,-59.45567,35.26244,-59.455738,274.12060793652245,Tanker
95,18,35.26244,-59.455738,35.262554,-59.455593,46.08333768895045,Tanker
95,20,35.262554,-59.455593,35.262524,-59.4552,95.34093502145964,Tanker
95,22,35.262524,-59.4552,,,,Tanker
97,0,35.262543,-59.455387,35.26257,-59.455185,80.70309221991727,Tanker
97,1,35.26257,-59.455185,35.262657,-59.454998,60.32594873303697,Tanker
97,2,35.262657,-59.454998,35.2627,-59.45477,76.9939770179418,Tanker
97,3,35.2627,-59.45477,35.262676,-59.454586,99.07603205290991,Tanker
97,4,35.262676,-59.454586,35.262627,-59.45439,107.02346554906092,Tanker
97,5,35.262627,-59.45439,35.26262,-59.454178,92.3156500711724,Tanker
97,6,35.26262,-59.454178,35.262615,-59.45392,91.35957678620514,Tanker
97,7,35.262615,-59.45392,35.262627,-59.45369,86.34379913038543,Tanker
97,8,35.262627,-59.45369,35.262684,-59.453476,71.93308850993452,Tanker
97,9,35.262684,-59.453476,35.262768,-59.453278,62.54454399585455,Tanker
97,10,35.262768,-59.453278,35.262844,-59.45308,64.82196470591373,Tanker
97,11,35.262844,-59.45308,35.26286,-59.452892,84.0494006345707,Tanker
97,12,35.26286,-59.452892,35.262928,-59.452473,78.75818837098109,Tanker
97,14,35.262928,-59.452473,35.262936,-59.452133,88.34926572568531,Tanker
97,16,35.262936,-59.452133,35.263,-59.45171,79.50198879770397,Tanker
97,18,35.263,-59.45171,35.26295,-59.45122,97.12328314580884,Tanker
97,20,35.26295,-59.45122,35.262787,-59.450867,119.48906173215221,Tanker
97,22,35.262787,-59.450867,,,,Tanker
98,0,35.262608,-59.45548,35.26261,-59.454777,89.80016439300715,Tanker
98,4,35.26261,-59.454777,35.26261,-59.454388,89.99988771071412,Tanker
98,6,35.26261,-59.454388,35.262615,-59.45371,89.4823318298944,Tanker
98,9,35.262615,-59.45371,35.26262,-59.453083,89.44025803194631,Tanker
98,13,35.26262,-59.453083,35.262623,-59.45213,89.77883036157601,Tanker
98,18,35.262623,-59.45213,35.262627,-59.45139,89.62048823385175,Tanker
98,22,35.262627,-59.45139,35.26263,-59.450443,89.77743254490463,Tanker
98,27,35.26263,-59.450443,35.262634,-59.44929,89.7562299902471,Tanker
98,32,35.262634,-59.44929,35.262638,-59.4483,89.71619656379244,Tanker
98,37,35.262638,-59.4483,35.262646,-59.44723,89.47506131801384,Tanker
98,41,35.262646,-59.44723,35.262646,-59.446163,89.99969199694328,Tanker
98,46,35.262646,-59.446163,35.26265,-59.445312,89.66992859556399,Tanker
98,50,35.26265,-59.445312,35.262653,-59.444447,89.75638342350823,Tanker
98,55,35.262653,-59.444447,35.262657,-59.443676,89.63572937049213,Tanker
98,59,35.262657,-59.443676,35.26266,-59.442627,89.79901770948595,Tanker
98,64,35.26266,-59.442627,35.262665,-59.44156,89.6708707876258,Tanker
98,69,35.262665,-59.44156,35.262665,-59.44049,89.9996911306556,Tanker
98,74,35.262665,-59.44049,,,,Tanker
101,0,35.262577,-59.455475,35.262726,-59.455036,67.4282442589373,Tanker
101,4,35.262726,-59.455036,35.26212,-59.454014,125.98689382291906,Tanker
101,13,35.26212,-59.454014,35.262665,-59.453213,50.19548510970526,Tanker
101,19,35.262665,-59.453213,35.26252,-59.45279,112.77354019846797,Tanker
101,22,35.26252,-59.45279,35.26292,-59.45225,47.78553745314434,Tanker
101,27,35.26292,-59.45225,35.262875,-59.451885,98.58630397549439,Tanker
101,30,35.262875,-59.451885,35.2632,-59.451244,58.16118274332132,Tanker
101,35,35.2632,-59.451244,35.263134,-59.450764,99.55877820662158,Tanker
101,38,35.263134,-59.450764,35.263252,-59.450397,68.50629823829064,Tanker
101,40,35.263252,-59.450397,35.263214,-59.449768,94.23141612345626,Tanker
101,44,35.263214,-59.449768,35.26342,-59.448772,75.78525889469273,Tanker
101,51,35.26342,-59.448772,35.263172,-59.448513,139.54491267828053,Tanker
101,55,35.263172,-59.448513,35.263233,-59.44823,75.21193292437636,Tanker
101,57,35.263233,-59.44823,35.26383,-59.447815,29.57857775187773,Tanker
101,61,35.26383,-59.447815,35.26367,-59.447346,112.67601776958924,Tanker
101,64,35.26367,-59.447346,35.26366,-59.44682,91.33367719998853,Tanker
101,67,35.26366,-59.44682,35.263996,-59.445972,64.11371262454736,Tanker
101,74,35.263996,-59.445972,,,,Tanker
108,0,35.26263,-59.45561,35.262646,-59.455566,65.99408414616482,Tanker
108,1,35.262646,-59.455566,35.262665,-59.455334,84.27230851222532,Tanker
108,3,35.262665,-59.455334,35.262722,-59.45518,65.61492295268795,Tanker
108,4,35.262722,-59.45518,35.262783,-59.454914,74.31216102384315,Tanker
108,6,35.262783,-59.454914,35.262684,-59.454533,107.65274416820688,Tanker
108,8,35.262684,-59.454533,35.262722,-59.454376,73.4886094088431,Tanker
108,9,35.262722,-59.454376,35.26296,-59.454178,34.18755376329079,Tanker
108,11,35.26296,-59.454178,35.26294,-59.45409,105.55431435469842,Tanker
108,12,35.26294,-59.45409,35.262737,-59.453915,144.85862443761192,Tanker
108,14,35.262737,-59.453915,35.262585,-59.453552,117.15000217818516,Tanker
108,17,35.262585,-59.453552,35.262367,-59.45338,147.20936340390847,Tanker
108,19,35.262367,-59.45338,35.262325,-59.453064,99.24533738653957,Tanker
108,21,35.262325,-59.453064,35.262653,-59.45276,37.11728015410273,Tanker
108,24,35.262653,-59.45276,35.262573,-59.452442,107.12424364070637,Tanker
108,27,35.262573,-59.452442,35.262714,-59.452362,24.85687264563245,Tanker
108,28,35.262714,-59.452362,35.26279,-59.45223,54.810695198398435,Tanker
108,30,35.26279,-59.45223,35.26279,-59.45207,89.99995381351948,Tanker
108,32,35.26279,-59.45207,,,,Tanker
123,0,35.26259,-59.4554,35.262596,-59.454304,89.61554071650437,Tanker
123,5,35.262596,-59.454304,35.2626,-59.453526,89.63900301364424,Tanker
123,10,35.2626,-59.453526,35.262604,-59.452454,89.73785967467586,Tanker
123,15,35.262604,-59.452454,35.262604,-59.451794,89.99980948267938,Tanker
123,18,35.262604,-59.451794,35.262608,-59.451187,89.53742185660838,Tanker
